id,category/id,category/name/ca,category/name/es,scope/id,scope/name/ca,scope/name/es,participatory_space/id,participatory_space/url,component/id,title/ca,body/ca,state,reference,answer/ca,answer/es,supports,endorsements/total_count,endorsements/user_endorsements,comments,attachments,followers,published_at,url,meeting_urls,related_proposals,is_amend,original_proposal/title,original_proposal/url
467,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Possar un semàfor d atenció o rotonda a prop del pas de peatons. La cruilla de l´avinguda Roca Crespa amb avinguda Sis Camins,"Aquest pas de peatons NO es respecta per part dels cotxes. Es un pas molt ampli i els cotxes venen amb molta velocitat. Moltes vegades prefereixo esperar fins que hagi passat tot el transit abans de creuar aquest carrer, especialment amb els nens",accepted,VG-PROP-2018-04-467,,,0,0,,0,0,1,2018-04-27 07:35:15 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/467,,,False,,
466,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Ampliar/Renovar les voreres pel tot el barri de La Collada.,Molltes voreres son massa estretes per poder passar amb un cotxet infantil i  també falten punts per baixar i pujar (rampes). ,rejected,VG-PROP-2018-04-466,"<p>&nbsp;</p><p>És una proposta poc concreta i supera els 30000 euros. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-16 11:58:02 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/466,,,False,,
463,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Més llums colors,"Arreglar les llums, i que quan plogui no s'apaguin. I que els llums dels fanals siguin de colors.",rejected,VG-PROP-2018-04-463,"<p>&nbsp;</p><p>És una actuació que s'està portant a terme i/o està prevista al pressupost municipal. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-13 11:14:03 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/463,,,False,,
462,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Rampa Països Catalans i Av. Vilafranca,"Arreglar la rampa que hi ha entre la rambla dels Països Catalans i avinguda Vilafranca del Penedès, ficant jardinera, i una rampa com un tobogan.",accepted,VG-PROP-2018-04-462,,,0,0,,0,0,1,2018-04-27 07:38:55 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/462,,,False,,
461,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Alberg per les persones sense llar,"Un alberg per a persones sense llar, on el s'hi donin menjar i roba. On puguin dormir sense passar fred, dutxar-se.. En aquest alberg hi podria haver, 80 llits, 15 dutxes.",rejected,VG-PROP-2018-04-461,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-13 11:12:50 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/461,,,False,,
460,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Posar un semàfor davant l'escola Sant Jordi i la llar d'infants l'Escateret,Degut a la proximitat de l'escola Sant Jordi i la llar d'infants l'Escateret a la Rambla Sant Jordi  seria molt convenient posar un semàfor amb polsador per la seguretat de pares i nens.,rejected,VG-PROP-2018-04-460,"<p>Supera els 30000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-17 12:34:55 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/460,,,False,,
459,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Cens de gossos mitjançant xips,"L'única manera de combatre l'incivisme dels nombrosos propietaris que deixen que els seus gossos defequin al carrer és adoptar la mesura que han pres altres ajuntaments d'obligar a censar tots els gossos mitjançant xips identificatius que incorporin informació de l'ADN de cada animal, per tal de poder analitzar les restes que es deixin a la via pública, comparar-ne les dades d'ADN i emetre les sancions oportunes.",rejected,VG-PROP-2018-04-459,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-13 11:15:27 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/459,,,False,,
458,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,De qui es aquesta caca?,"Invertir en un sistema d'anàlisis d'excrements de gos per tal de determinar quines persones en són responsables i multar, amb els diners recaudats fer sostenible el sistema de detecció d'incivisme. Tal i com es fa en d'altres municipis.",rejected,VG-PROP-2018-04-458,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals i compromet el pressupost d'altres anys.&nbsp;</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-13 11:20:36 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/458,,,False,,
457,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Carril bici continuació ronda Iberica,Adequació del carril bici pel lateral del parc de la torre d'enveja per la ronda ibèrica,accepted,VG-PROP-2018-04-457,,,0,0,,0,0,1,2018-04-16 12:02:37 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/457,,,False,,
456,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Carril bici carrer de l'Aigua,"Implementació de carril bici pel carrer de l'Aigua, des del carrer Pare Garí fins al centre civic de moli de vent, conectant d'aquesta maner amb diversos centres educatius i equipaments municipals",rejected,VG-PROP-2018-04-456,"<p>Supera els 30000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-17 12:38:24 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/456,,,False,,
455,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Creació d'un espai públic a la Plaça dels Franciscans,"Ens agradaría proposar la creació d'un espai verd públic a la Plaça dels Franciscans, una actuació integral a la zona que proporcioni un espai públic de qualitat, que fomenti la natura i la socialització. Actualment, l'estat de la plaça és d'abandonament total. No hi ha cap tipus de manteniment. L'espai resulta poc acollidor i no convida a l'estada, més enllà del pas puntual a l'entrada i sortida dels infants de l'escola.",rejected,VG-PROP-2018-04-455,<p>Proposta unificada amb la proposta <strong>4 Construcción de un parque infantil a la salida del Colegio Sant Bonaventura</strong>&nbsp;</p>,,0,0,,0,0,1,2018-05-24 12:29:49 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/455,,,False,,
454,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Establir zona per vianants C/Llimonet,"El C/Llimonet no te cap vorera per on poder caminar tranquilament. Es un carrer amb força circul·lacio i que te cotxes aparcats als dos cantons pel que si pasa un cotxe els vianants s'han d'amagar entre dos cotxes aparcats. Estem al 2018 i no te cap sentit que estem aixi, demano que es faci una actuació on es delimiti una zona per vianants protegida amb pilons fins que s'urbanitzi definitivament.",accepted,VG-PROP-2018-04-454,,,0,0,,0,0,1,2018-04-19 12:26:39 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/454,,,False,,
453,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Restauració andanes autobusos estació,"Restaurar les columnes de les marquesines, les plaques de les andanes dels autobusos, així com els panells dels horaris. Tot està en molt mal estat i fa mala imatge.",rejected,VG-PROP-2018-04-453,"<p>No és de competència municipal. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-27 07:39:53 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/453,,,False,,
452,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Raval de la Pastera,"Assegurar un tram prou ample i digne per tal que bicicletes i vianants puguin transitar-ho amb total seguretat i lliure de perillositat. El Raval de la Pastera es una via directa d'accés al centre històric de diversos camins escolars, connectant el centre amb el carril bici de la ronda ibèrica",accepted,VG-PROP-2018-04-452,,,0,1,Diego,0,0,1,2018-04-27 07:40:20 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/452,,,False,,
451,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Voreres transitables,Ampliació de les voreres del carrer Santa Eulàlia per poder circular per damunt. Actualment té una amplada de 0'50 cm...,rejected,VG-PROP-2018-04-451,"<p>Supera els 30000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-17 12:48:03 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/451,,,False,,
450,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Recuperem els carrers!,Instal·lació de noves pilones que funcionin per tal de poder pujar-les i garantir la pacificació real a la zona pacificada de Vilanova i la Geltrú.,rejected,VG-PROP-2018-04-450,"<p>És una proposta poc concreta. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-13 07:25:15 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/450,,,False,,
449,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Sobreviure al Carrer Sitges,"Eliminació de las places d'aparcament al carrer Sitges entre carrer Unió i rambla Castell, amplicació de vorera a 1'5 metres mínim tot el carrer per tal de garantir la circulació a les persones que hi transiten.",accepted,VG-PROP-2018-04-449,,,0,0,,0,0,1,2018-04-27 07:41:21 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/449,,,False,,
448,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Mapa Gegant Sota els Peus,"Al Parc de Baix a Mar, dibuix de grans dimensions del mapa de Vilanova i la Geltrú.  Per conèixer, entendre, saber, jugar, aprendre...",rejected,VG-PROP-2018-04-448,"<p>És una proposta poc concreta. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-19 12:30:55 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/448,,,False,,
447,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Persones Grans - Jocs Grans,Istal·lació d'escacs gegants a la plaça de les casernes i taula de ping pong.,accepted,VG-PROP-2018-04-447,,,0,0,,0,0,1,2018-04-19 12:32:47 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/447,,,False,,
446,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Zona de paviment protector de caigudes al pati escola Ítaca,"A la zona del pati de l'avinguda de la Collada amb la rambla d'Arnau de Vilanova hi ha uns jocs infantils per fer esport: barra d'equilibris, roda, unes barres on penjar-se, etc.. Caldria protegir el voltant d'aquests elements amb paviment tou que protegeixi de les caigudes. ",accepted,VG-PROP-2018-04-446,,,0,0,,0,0,1,2018-04-17 12:50:21 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/446,,,False,,
445,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Ombra pati infantil escola Ítaca,"A les 7 classes d'infantil de l'escola Ítaca hi dona el sol pràcticament tot el dia. Necessitem uns tendalls tipus vela que facin ombra a la zona de pati que hi ha just davant de les classes. Així s'aconseguiria tenir espais d'ombra al pati on els nens/es podrien jugar i, a la vegada, s'evitaria que el sol entrés directe a les aules. ",accepted,VG-PROP-2018-04-445,,,0,0,,0,0,1,2018-04-17 12:50:44 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/445,,,False,,
444,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Vorera contínua a la ronda Ibèrica entre l'escola Ítaca i l'escola Cossetània,"Per anar d'una escola a l'altra només es pot anar per la vorera banda muntanya de la ronda Ibèrica, ja que a la banda mar no n'hi ha. Aquest recorregut està molt transitat per famílies amb nens i cotxets. No està adaptat i està ple d'obstacles. Demanem fer 4 passos de vianants elevats, treure la bateria de contenidors de la vorera, tapar tots els escossells existents buits i endreçar les senyals existents.",accepted,VG-PROP-2018-04-444,,,0,0,,0,0,1,2018-04-17 12:51:40 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/444,,,False,,
443,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Adequar vorera accés infantil escola Ítaca,"El pas de vianants que hi ha davant de la porta d'infantil per creuar la ronda Ibèrica acaba en una zona de terra i vegetació.  Demanem crear un recorregut senyalitzat per vianants que connecti la rbla d'Arnau de Vilanova amb el carrer de la torre del Valles, on la vorera i el carril bici acaben de forma sobtada.",accepted,VG-PROP-2018-04-443,,,0,0,,0,0,1,2018-04-17 12:52:04 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/443,,,False,,
442,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Pas de vianants elevat per creuar la ronda Ibèrica a l'alçada de la muntanyeta (escola Ítaca),"En aquest punt, tot i no haver-hi pas de vianants, les famílies creuen la ronda Ibèrica de manera habitual. Els passos més propers estan molt lluny,a uns 80m a cada costat del punt on demanem el pas. Considerem que  ha de ser elevat per seguretat i visibilitat dels vianants, principalment famílies amb nens petits, i perquè sigui un element reductor de la velocitat dels vehicles.",accepted,VG-PROP-2018-04-442,,,0,0,,0,0,1,2018-04-27 07:45:08 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/442,,,False,,
441,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,"Espai de socialització per les famílies a la rambla d'Arnau de Vilanova, davant de l'escola Ítaca","Demanem que es tanqui el vial de la rambla del davant de l'escola, de manera que quedi un espai ampli i exclusiu per vianants. Proposem que tot el trànsit rodat vagi pel vial de la rambla de la banda Sitges, per la qual cosa passaria a ser de 2 sentits de circulació, tal i com és el mateix vial entre la rda Ibèrica i el carrer de les Atzavares. La parada de bus existent s'hauria de desplaçar al carril que tindria 2 sentits, a pocs metres de la parada actual. ",accepted,VG-PROP-2018-04-441,,,0,0,,0,0,1,2018-04-27 07:46:48 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/441,,,False,,
440,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,"Reduir la longitud 2 passos de vianants a l'avinguda de la Collada, pròxims a l'escola Ítaca.","Es tracta del pas de vianants (13,50m) que creua l'avinguda de la Collada des de la rambla d'Arnau de Vilanova i  del pas (10,00m) que creua l'avinguda de la Collada fins al passatge que comunica amb el carrer del Riu Segura. Els dos passos tenen molt mala visibilitat pels vianants i són molt llargs. Demanem que es crein unes zones d'espera segures per als vianants i que es redueixi la longitud dels passos, per així aconseguir uns recorreguts segurs per anar a l'escola.",accepted,VG-PROP-2018-04-440,,,0,0,,0,0,1,2018-04-19 12:33:59 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/440,,,False,,
439,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Nova parada autobús,"Posar una parada nova de l'autobús, a la carretera de l'Arboç, al trencall que va a la fàbrica de la Mahle. L'autobús que val al càmping ho fa per la Collada (tant la pujada com la baixada) i totes les persones que viuen a la zona de la Mahle, es queden sense aquest servei. ",rejected,VG-PROP-2018-04-439,"<p>No és viable tècnicament.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-27 07:47:43 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/439,,,False,,
438,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Renovem el pati d'infantil!,"L'escola Pompeu Fabra és la primera escola pública de la ciutat. El pati dels alumnes d'infantil està molt malmés, i hem creat una comissió per poder renovar tot el mobiliari lúdic i adaptar-lo a les noves corrents de patis més sensorials, i on els alumnes puguin a més de jugar, experimentar i aprendre. ",rejected,VG-PROP-2018-04-438,"<p>És una proposta poc concreta i supera els 30000 euros. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-13 07:27:04 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/438,,,False,,
437,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Volem ombra al pati del Pompeu Fabra!,"L'escola Pompeu Fabra està situada al centre de la ciutat, i els seus espais són utilitzats pels infants de l'escola i per diverses entitats esportives i culturals del municipi. El pati de ciment del carrer Pius X està encarat al mar, i aixó fa que durant els mesos de més  calor  no s'hi puguin realitzar activitats. Demanaríem que es valores la possibilitat d'instal.lar una coberta amb estructura fixa i sostre móbil per poder utilitzar la pista també durant els mesos de més calor.",rejected,VG-PROP-2018-04-437,"<p>&nbsp;</p><p>És una proposta poc concreta i supera els 30000 euros. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-13 11:17:00 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/437,,,False,,
436,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Restauració i millora del passatge del carrer del Gas Barri de Mar,"L' objectiu és millorar la seguretat del vianants renovant el paviment, canviant la iluminació. Millorar l' accecibilitat complint normativa amb les 2 rampes i canviant la barana. Potenciar l' estructura del barri de Mar tan emblemàtic i únic a Vilanova, fomentant l' art urbà d' avanguarda amb bons graffitis i incorporant plaques a les pareds fàcils de netejar com les del pas sota la via del tren del cr Llibertat. Evitar la degradació dels bens inmobles amb la reducció de costos de manteniment.",rejected,VG-PROP-2018-04-436,"<p>Supera els 30000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-13 07:30:19 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/436,,,False,,
435,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Cartelleres barri de mar,"Instal·lació de tres cartelleres en el punts més concorreguts del barri de mar: sortida estació carrer Àncora, mercat de Mar,  plaça Boleranys (CAPI Baix-a-mar). ",accepted,VG-PROP-2018-04-435,,,0,0,,0,0,1,2018-04-27 07:48:42 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/435,,,False,,
434,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,"Punts d'Aigua per a Caminadors, corredors, etc","A Vilanova li fan falta punts d'aigua pels diferents circuits de caminades, córrer o altres esports. Ronda Ibèrica i passeig marítim no disposen de cap font pels qui practiquem esport. En general Vilanova escasseja de fonts.",accepted,VG-PROP-2018-04-434,,,0,0,,0,0,1,2018-04-27 07:59:49 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/434,,,False,,
433,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Cruïlla dels carrers Dr. Zamenhof i Carrer Olèrdola,"Donada la perillositat d’aquesta cruïlla, on ja s’ha produït un atropellament i els cotxes circulen a molta velocitat,  seria bo que s’instal.lés o be un semàfor o be un reductor de la velocitat com ara una plataforma elevada. ",accepted,VG-PROP-2018-04-433,,,0,0,,0,0,1,2018-04-27 08:01:14 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/433,,,False,,
432,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Pintem /endrecem ca la Farigola,"Casa propietat de l' Ajuntament. Molt deteriorada la façana. L' AV Barri de Mar va proposar concurs per pintar un graffiti urbà. Tenim les bases del concurs. Nosaltres pagaríem els premis i la pintura i l' Ajuntament la preparació de la façana , permisos i bastida.  Amb aquesta iniciativa, dotaríem a la Rambla d'un altre punt d' interès turístic i ciutadà i millorariém el barri. seria un punt de partida per altres intervencions similars. ",accepted,VG-PROP-2018-04-432,,,0,0,,0,0,1,2018-04-19 12:40:07 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/432,,,False,,
431,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Neteja façanes/reconstrucció,"Bon dia. La meva proposta es la neteja de façanes i altres, de grafitis i pintades. Fa molt lleig i la ciutat está plena. Així com recostruir/pintar façanes velles.",rejected,VG-PROP-2018-04-431,"<p>És una proposta poc concreta. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-11 09:13:23 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/431,,,False,,
430,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Semàfors rotonda Toldrà amb Europa ,"A l'encreuament dels carrers Avinguda d'Eduard Toldrà i la Ronda d'Europa, no existeix cap semàfor, amb la qual cosa, els vianants que han d'anar d'una banda a l'altra han de fer tota una excursió. Si no es poden posar semàfors, com a mínim que hi hagi passos de vianants. ",rejected,VG-PROP-2018-04-430,"<p>Supera els 30000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-27 08:03:41 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/430,,,False,,
429,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Mirall pel transit a la cruïlla dels Carrers Albert Virella i Bloda amb Parlament,Colocacio mirall a la cruilla esmentada.,accepted,VG-PROP-2018-04-429,,,0,0,,0,0,1,2018-04-27 11:50:44 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/429,,,False,,
428,,,,,,,10,http://participa.vilanova.cat/processes/pressupostosparticipatius2018?participatory_process_slug=pressupostosparticipatius2018,26,Baranes de protecció ,"Els passos dels dos costats de l'avinguda Eduard Toldrà sobre la riera, al costat del carrer de les Roquetes, estan desprotegits de baranes en els dos costats on hi circulen els vehicles, el paviment està trencat i són un perill per als vianants. Per la qual cosa, suggereixo l'ampliació d'aquests dos passos, guanyant espai sobre la riera, pavimentar correctament i dotar-los de baranes que protegeixin als vianants del constant tràfic de vehicles. ",rejected,VG-PROP-2018-04-428,"<p>&nbsp;</p><p>No és de competència municipal. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,1,2018-04-27 08:11:25 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2018/f/26/proposals/428,,,False,,
