id,category/id,category/name/ca,category/name/es,scope/id,scope/name/ca,scope/name/es,participatory_space/id,participatory_space/url,component/id,title/ca,body/ca,state,reference,answer/ca,answer/es,supports,endorsements/total_count,endorsements/user_endorsements,comments,attachments,followers,published_at,url,meeting_urls,related_proposals,is_amend,original_proposal/title,original_proposal/url
119,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,47. Arranjament de carrers i voreres trencades. ,"Nom Cognoms: Maria dels Àngels Ferrer 
Descripció: . La vorera de davant el Museu Victor Balaguer està aixecada per les arrels dels arbres.

",accepted,VG-PROP-2017-04-119,,,0,0,,0,0,0,2017-05-22 08:58:41 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/119,,,False,,
86,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,137. Playa para perros,"Nom Cognoms: Ana Maria Macias 
Descripcio: Como muchos vilanovins yo cada día paseo mi mascota por la playa asta que llega el 15 de abril y ya como si fuéramos apestados tenemos que ir a cubellas, yo creo que Vilanova hay playa para todos si se quisiera hacer un hueco nosotros que pagamos nuestros impuestos censamos nuestras mascotas no tenemos el derecho de ir con ellos un rato a tomar el sol con ellos ? Creo que si se propone un poco podrían ceder un trozo gracias al igual que otros municipios y esto atraería turismo familiar con sus mascotas",rejected,VG-PROP-2017-04-86,"<p>S'ha aprovat una moció al Ple per tirar endavant aquesta proposta</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:52:09 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/86,,,False,,
87,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,138. Neteja de places i carrers,"Nom Cognoms: Adelina Homedes 
Descripcio: Les places i carrers de Vilanova estan força bruts.
La plaça de Cal Ganeta està plena de pixades de gossos. Les voreres del carrer Esbarjo ( Recreo) estan igualment brutes.
A la jardinera del Centre Cívic de Sant Joan, la q dona a la plaça,  hi van plantar fa temps unes plantes. Sempre n hi ha hagut amb el plançó fora. Jo crec q estan mal plantades.
Necessitaríem un major control de les escombraries i vigilar q els continents estiguin més nets.
Poca llum a alguns carrers. Anit, al carrer Mercè no hi havia llum.
Control de les places i  lloc de jocs de nens. No crec q es pugui jugar a futbol arreu. Les façanes no poden servir de porteries.

",rejected,VG-PROP-2017-04-87,"<p>És una proposta poc concreta. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:53:14 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/87,,,False,,
89,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,139. Maritim Paddel,"Nom Cognoms: Pedro Gil
Descripcio: Hacer pistas de paddel en la fachada maritima.Con precios asequibles.Con zona de Bar o Restauracion.Zona de relax.para tomar algo.Y zona infantil.Se uniria el deporte y ocio.Aunque mi cabeza esta en hacer un Hospital nuevo que honre a lo ciudadanoas de Garraf.Y una oferta de ocio mas voluble Cines.Y mayor acceso a la cultura para todoas.",rejected,VG-PROP-2017-04-89,"<p>Supera els 30000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:53:45 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/89,,,False,,
90,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,140. Ampliació del park infantil de Ribes Roges ,"Nom Cognoms: Jose Manuel Belmonte 
Descripcio: Partint del park infantil instalat a Ribes Rojes (Vaixell), crear una área ludica en la explanada de devant i/o en els pins amb plataformes, tobogans, pasareles, tirolines... crean una zona de joc de referencia i singular, fent-lo atractiu també per nens i nenes fins a 12 anys.

Aixó permetria dotar d'un parc que tambe cubreixi necesitats de psicomotricitat i joc participariu d'un ventall ampli d'edat (3 fins a 12 anys), aprofitar l'explanada existent (antic parking) e integrar en l'area de joc la pineda.

Com a referencia adjunto link al cataleg de áreas de jocs creats per la empresa FHS Holztechnik (veure págines 8 i 9 per exemple)

http://www.zyyne.com/zf3;148636#/cover

http://www.lurkoi.com/catalogos-online-cms-2-50-163/
",accepted,VG-PROP-2017-04-90,,,0,0,,0,0,0,2017-05-22 09:56:40 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/90,,,False,,
91,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,141. Parc infantil a La Collada,"Nom Cognoms: PEPA GONZALEZ
Descripcio: Com ja fa anys reivindiquem, es hora de tenir en compte el desenvolupament d'un parc infantil als terrenys públics entre Ronda Ibérica i av. La Collada, al costat del CEIP Ítaca, una zona oblidada pels diversos equips polítics de Vilanova i la Geltrú.",accepted,VG-PROP-2017-04-91,,,0,0,,0,0,0,2017-05-22 09:51:42 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/91,,,False,,
92,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,142. Restitució del màstil amb llums de l'aparcament de cotxes del CAP Sant Joan ,"Nom Cognoms: Ma Dolors Lacasa 
Descripcio: havent hagut un màstil amb llums que il•luminaven el pàrquing del CAP Sant Joan  (Carrer Coroleu-Jardí) i havent estat derrivat per un accident la tardor del 2010, va ser reposat anys més tard però tan sols com un fanal de carrer, sense donar llum al  pàrquing, cosa del tot necessària donada la importància d'aquest espai.",rejected,VG-PROP-2017-04-92,"<p>S'ha traslladat al departament corresponent com a una incidència.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:43:05 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/92,,,False,,
93,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,37. Túnel public soterrat sota les vies de RENFE,"Nom Cognoms: Victor Cruz
Descripció: Construir un pas sota via sota les vies del tren desde el carrer Ancora fins la plaça de l'estació de bus i taxi. Degut als actes bandalics la sortida de renfe que conecta la vora mar amb la plaça d'autobusos i taxis sempre està tancada amb lo que els veins de mar estem incomunicats o tenim que donar una volta impresionant per poder accedir als busos i taxis i aquella zona de la ciutat.


",rejected,VG-PROP-2017-04-93,"<p>No és de competència municipal. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:46:06 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/93,,,False,,
94,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,143. Millorar la neteja,"Nom Cognoms: Montserrat Montaner 
Descripcio: Estudiar i aplicar una campanya ciutadana extraordinària adreçada sobretot a fer canviar la mínoria incívica que encara embruta carrers i places.",rejected,VG-PROP-2017-04-94,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:47:04 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/94,,,False,,
137,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,159. Asfaltado,"Nom Cognoms: Jonatan Romero
Descripcio: Asfaltado de toda la calle Josep Coroleu. Da vergüenza como una ciudad tan grande y bonita se permite tener esa calle con tantos baches.
Ya si encima ensanchan las aceras (hay manzanas y esquinas donde no caben dos personas juntas) sería maravilloso. Menos aparcamientos y más acera.

",accepted,VG-PROP-2017-04-137,,,0,0,,0,0,0,2017-05-22 10:07:31 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/137,,,False,,
95,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,38. Autobus nocturn directe Barcelona-Sitges,"Nom Cognoms: Victor Cruz
Descripció: Necesitem una linea d'autobus que conecti directament vilanova i sitges sense donar la volta impresionant que dona l'actual, que tingui mes frequencia i sigui mes puntual. Es una bogeria que Vilanova a partir de les 22h sigui un poble incomunicat (degut a RENFE) amb les zones d'oci nocturn. Siusplau, sería una manera de que la gent no agafès el cotxe i tingui tants accidents.


",rejected,VG-PROP-2017-04-95,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:48:04 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/95,,,False,,
96,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,39. Recuperació d'un cinema a Vilanova,"Nom Cognoms: Victor Cruz 
Descripció: No es possible que un poble com Vilanova no tinguem cinema. Necessitem un per poder fer una mica d'oci nocturn i que la canalla no tingui que anarse fins a Barcelona a veure una pelicula al cinema.


",rejected,VG-PROP-2017-04-96,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:49:01 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/96,,,False,,
97,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,144. Arreglar el Carrer de la Turbina,"Nom Cognoms: Xènia Balsera 
Entitat: Centre obert sant Joan
Descripcio: Aquest carrer té moltes corves, té un tros que va cap al camp per on poden caure cotxes i nenes petits. Pensem que per arreglar-lo podeu posar-hi un mur o tanques per reduir la possibilitat que hi hagi accidents.",rejected,VG-PROP-2017-04-97,"<p>No és viable tècnicament.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:49:44 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/97,,,False,,
98,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,40. Fanals al camí dels Colls (Darrere de l'ITV),"Nom Cognoms: Bercea Ramadan
Entitat: Centre obert del CC Sant Joan
Descripció: voldria proposar posar alguns fanals al camí dels dels colls (darrere de l'ITV) perquè no s'hi veu res per la nit i és perillós per la gent que vivim en aquest carrer. Es tracta d'un tema de seguretat quotidiana.
Desconec el pressupost


",rejected,VG-PROP-2017-04-98,"<p>No compleix la normativa vigent. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:50:40 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/98,,,False,,
99,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,145. Paviment del jardins Francesc Macià ,"Nom Cognoms: Mònica Rovira 
Descripcio: El paviment de la plaça del jardins Francesc Macià en general està en molt mal estat pels aixecaments i el desgast del material.

Aquesta plaça està molt concorreguda per persones de totes les edats i a totes hores. S'hi han produït moltes caigudes i cal una actuació urgent, sobretot en aquelles parts on el deteriorament és més evident.

D'altra banda, els jardins Francesc Macià també són un lloc de pas per desplaçar-se cap al CAP de Sant Joan, el centre Cívic o l'Institut Manuel de Cabanyes.

Per tot plegat, crec que cal fer una actuació en aquesta plaça.
",accepted,VG-PROP-2017-04-99,,,0,0,,0,0,0,2017-05-22 08:46:52 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/99,,,False,,
100,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,41. Espais lúdics,"Nom Cognoms: Eva Cabutí 
Descripció: fer xarranques incorporades al terra de zones d' esbarjo de la ciutat, amb mosaic.


",accepted,VG-PROP-2017-04-100,,,0,0,,0,0,0,2017-05-22 09:53:10 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/100,,,False,,
101,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,146. Cinema nadons,"Nom Cognoms: Carme Millán 
Descripcio: Fer alguna sessió de cinema on puguéssim anar amb nadons, tal com fa Sitges",rejected,VG-PROP-2017-04-101,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:54:22 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/101,,,False,,
102,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,147. Parcs infantils inclusius per a tothom ,"Nom Cognoms: Josep Maria Raventós 
Descripcio: Proposo la  instal•lació de jocs infantils, en alguns dels parcs infantils ja existents,  tenint en compte la diversitat funcional, ja sigui física o psíquica  de totes les nenes i nens de la ciutat. Actualment els espais que tenim no fan possible que tothom hi pugui accedir. Vilanova ha estat i continua estant un municipi que ha apostat per la inclusió, fem un pas més i fem-ho possible també a les estones de lleure.",accepted,VG-PROP-2017-04-102,,,0,0,,0,0,0,2017-05-22 09:55:53 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/102,,,False,,
103,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,42. Il·luminació ,"Nom Cognoms: Marta Carbonell 
Descripció: posar enllumenat al camí de Sant Gervasi. Molt usat per gent que te el sa costum d' anar a caminar i els nens del llebetx",rejected,VG-PROP-2017-04-103,"<p>No compleix la normativa vigent. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:19:21 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/103,,,False,,
104,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,148. Enllumenat,"Nom Cognoms: Fina Redondo 
Descripcio: Alguns carrers de Vilanova son molt foscs a la nit , i axó crea
inseguretat  . En alguns carrers els fanals s'encenen alternativament
- o sigui un si un no - proposo mes il-luminació , i no només als carrers
del centre .
",rejected,VG-PROP-2017-04-104,"<p>És una actuació que s'està portant a terme i/o està prevista al pressupost municipal. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:55:05 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/104,,,False,,
138,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,63.Rock-Parck,"Nom Cognoms: Mohamed Karma
Entitat: Centre obert del CC Sant Joan
Descripció: Els joves pensem que podríeu ficar un skate park al parc de la Torre d'Enveja al costat de la riera i també una paret d'escalada lliure.


",accepted,VG-PROP-2017-04-138,,,0,0,,0,0,0,2017-05-22 09:28:09 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/138,,,False,,
105,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,43. Aprofitar algun espai de la ciutat per poder gaudir d'un cinema o biblioteca,"Nom Cognoms: Maria dels Àngels Ferrer
Descripció: Tot passejant per la ciutat, veig que hi ha edificis de l'ajuntament i no es fan servir per res, com per exemple l'Edifici de les Calderes, cada dia més malmès. Crec que hi podria haver una biblioteca o sala d'actes de nivell cultural i no pot ser que a Vilanova no hi hagi un cinema més gran que el circol catòlic que fa un gran servei.


",rejected,VG-PROP-2017-04-105,"<p>Supera els 30000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:55:42 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/105,,,False,,
106,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,149. Rampa per a cadires de rodes i cotxets platja de la república ,"Nom Cognoms: Fina Serra 
Descripcio: És la part més curta des del passeig a la platja o a l'aigua i és més fàcil d'arribar-hi.
Hi ha poques rampes al llarg de la platja.
",accepted,VG-PROP-2017-04-106,,,0,0,,0,0,0,2017-05-22 08:31:37 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/106,,,False,,
107,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,44. Tapar el torrent del Far,"Nom Cognoms: Maria dels Àngels Ferrer 
Descripció: Per evitar mals olors i evitar que els cotxes aparquin en un torrent, seria positiu fer com a la Rambla Lluís Companys. Aprofitar per fer un passeig per la gent gran


",rejected,VG-PROP-2017-04-107,"<p>Supera els 30000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:56:28 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/107,,,False,,
108,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,150. ARRaNJAMENT DELS BUCS D'ASSAIG DEL CENTRE CÍVIC MOLÍ DE VENT ,"Nom Cognoms: Rosa Luque 
Entitat: ASSOCIACIÓ DE VEÏNS MOLÍ DE VENT
Descripcio: Arranjament i adequació dels bucs musicals situats a la planta soterrani del Centre Cívic del Molí de Vent, que estan fora de servei per humitats, en parets, terra i magatzems.
Segons informació rebuda.
",accepted,VG-PROP-2017-04-108,,,0,0,,0,0,0,2017-05-22 09:14:34 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/108,,,False,,
109,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,151. POSAR SERVEIS A LA PLATJA DE LA REPÚBLICA ,"Nom Cognoms: Fina Serra 
Descripcio: Durant l'hivern i al llarg de tot l'any la platja de la república està molt concorreguda i utilitzada per desenes de persones que fan chin.cung i altres activitats, molts d'ells d'edats avançades i que necessiten serveis de wc, aigua etc..., canviadors i no n'hi ha cap. Són molt necessaris.",rejected,VG-PROP-2017-04-109,"<p>Compromet el pressupost d'altres anys. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:57:49 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/109,,,False,,
110,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,152. Playa para perros,"Nom Cognoms: Natalia Amizich 
Descripcio: Los perros también tienen y merecen el derecho a la playa !!!!!gracias !",rejected,VG-PROP-2017-04-110,"<p>S'ha aprovat una moció al Ple per tirar endavant aquesta proposta</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:58:22 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/110,,,False,,
111,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,153. Piscina,"Nom Cognoms: Juan Jesús Rojas 
Descripcio: Una piscina publica, un cine  carretera directa hacia playa y menos zona azul",rejected,VG-PROP-2017-04-111,"<p>Supera els 30000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:58:54 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/111,,,False,,
112,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,154. Inversió a les escoles municipals ,"Nom Cognoms: Elena troya
Descripcio: Enguany l.escola pública cossetània celebra el seu 50è aniversari. I és una llàstima que mig segle després, s'accepti com a normal que l.escola encara conservi el sostre d.uralita. és vergonyós a banda de suposar un perill per a tots els infants que estudien allà. Prego tinguin en consideració aquesta petició i facin una inversió com cal i mereix una aquesta escola.
Gràcies.
",rejected,VG-PROP-2017-04-112,"<p>Supera els 30000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:59:21 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/112,,,False,,
113,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,155. Parque infantil,"Nom Cognoms: Elena
Descripcio: Proposo l'elaboració d'un parque infantil a la sortida de l'escola dels Franciscans.  Hi ha una mena de muntanyeta i molts nens i familiars queden allà jugant però no està gens cuidat.
Potser podem pensar que estaria bé un parc infantil allà.

El presupost el desconec.
",accepted,VG-PROP-2017-04-113,,,0,0,,0,0,0,2017-05-22 09:58:44 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/113,,,False,,
114,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,156. Eliminar voreres,"Nom Cognoms: Xavier Planas
Descripcio: Eliminar les super estretes voreres que tenim als carrers Codonyat i Tetuan, i convertir-les en zona de vianants tal com tenim als carrers perpendiculars del capdamunt de la rambla...
O fer-les mes amples com per exemple el carrer Miguel de cervantes.
Actualment es dificultos passar-hi amb persones de mobilitat reduida, cotxets nadons, etc..
GRACIES!!
",accepted,VG-PROP-2017-04-114,,,0,0,,0,0,0,2017-05-22 08:44:53 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/114,,,False,,
115,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,45. Arranjament de carrers i voreres trencades,"Nom Cognoms: Maria dels Àngels Ferrer
Descripció: Visc al carrer Tetuán i en el xanfrà Tetuán-Rambla Principal es mouen la majoria de llambordes. 


",accepted,VG-PROP-2017-04-115,,,0,0,,0,0,0,2017-05-22 08:46:15 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/115,,,False,,
116,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,157. Apropar el barri de Santa Maria al Centre de la cíutat,"Nom Cognoms: M. Antonia Civantos
Descripcio: Proposo apropar el barri de Santa Maria al Centre de la cíutat. Podem fer-ho caminant per les vinyes, però no en cotxe. Fa molts anys que esperem i no fan cap actuació al barri. També paguem impostos i aquest any un 75% més!",rejected,VG-PROP-2017-04-116,"<p>Supera els 30000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 14:59:54 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/116,,,False,,
120,,,,,,,7,http://participa.vilanova.cat/processes/pressupostosparticipatius2017?participatory_process_slug=pressupostosparticipatius2017,14,48. Tenis,"Nom Cognoms: David Escalera 
Descripció: Lo que os volia comentar es que, es una llàstima recordar que fa no tant van haver-hi dues pistes de tenis gratuïtes al parc de ribe roges, feia goig! Realmente amb tothom amb qui ho parlo pensa el mateix, allò li donava un aspecte sa al parc. A més a més, ara només hi ha una explanada que tan sols es utilitzada 2 cops a l'any, normalment a la festa major. La veritat es que seria genial poder gaudir de nou d'unes pistes de tenis a Vilanova, ja que aquells que volem practicar-ho ens veiem obligats a anar al club de tennis Vilanova, que es privat, està lluny de tot i funciona amb participacions, es a dir, fora de l'abast de la majoria.

Com ho veieu?

Gràcies!

",rejected,VG-PROP-2017-04-120,"<p>Supera els 30000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a <a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a> o al 938140000 ext 2040</p>",,0,0,,0,0,0,2017-05-22 15:00:26 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2017/f/14/proposals/120,,,False,,
